"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"0-4 yr","Season peak week","Bin","week","40.0","41.0",0.0145235834557131
"0-4 yr","Season peak week","Bin","week","41.0","42.0",0.0167031328247848
"0-4 yr","Season peak week","Bin","week","42.0","43.0",0.0167342861411963
"0-4 yr","Season peak week","Bin","week","43.0","44.0",0.0146716096126246
"0-4 yr","Season peak week","Bin","week","44.0","45.0",0.0114693585591212
"0-4 yr","Season peak week","Bin","week","45.0","46.0",0.00858265047881306
"0-4 yr","Season peak week","Bin","week","46.0","47.0",0.00746766440568834
"0-4 yr","Season peak week","Bin","week","47.0","48.0",0.00927409459977616
"0-4 yr","Season peak week","Bin","week","48.0","49.0",0.014678256207506
"0-4 yr","Season peak week","Bin","week","49.0","50.0",0.0236340565550609
"0-4 yr","Season peak week","Bin","week","50.0","51.0",0.0350613217117531
"0-4 yr","Season peak week","Bin","week","51.0","52.0",0.0468352687028376
"0-4 yr","Season peak week","Bin","week","52.0","53.0",0.0564222232341913
"0-4 yr","Season peak week","Bin","week","1.0","2.0",0.062000838226828
"0-4 yr","Season peak week","Bin","week","2.0","3.0",0.0633803797563026
"0-4 yr","Season peak week","Bin","week","3.0","4.0",0.0620446812204749
"0-4 yr","Season peak week","Bin","week","4.0","5.0",0.0602366678446577
"0-4 yr","Season peak week","Bin","week","5.0","6.0",0.0596745431889804
"0-4 yr","Season peak week","Bin","week","6.0","7.0",0.0606774318108805
"0-4 yr","Season peak week","Bin","week","7.0","8.0",0.0621366347619091
"0-4 yr","Season peak week","Bin","week","8.0","9.0",0.0622098687655311
"0-4 yr","Season peak week","Bin","week","9.0","10.0",0.0592700148487812
"0-4 yr","Season peak week","Bin","week","10.0","11.0",0.0526558567197062
"0-4 yr","Season peak week","Bin","week","11.0","12.0",0.0429711650529257
"0-4 yr","Season peak week","Bin","week","12.0","13.0",0.0318372340206853
"0-4 yr","Season peak week","Bin","week","13.0","14.0",0.0212128074139384
"0-4 yr","Season peak week","Bin","week","14.0","15.0",0.0126136968511106
"0-4 yr","Season peak week","Bin","week","15.0","16.0",0.00665288078257157
"0-4 yr","Season peak week","Bin","week","16.0","17.0",0.00309837807788572
"0-4 yr","Season peak week","Bin","week","17.0","18.0",0.00126941416776477
"0-4 yr","Season peak percentage","Bin","percent","0.0","0.1",0.000178903398286483
