Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
0-4 yr,1 wk ahead,Bin,percent,0,0.1,0.001
0-4 yr,1 wk ahead,Bin,percent,0.1,0.2,0.001
0-4 yr,1 wk ahead,Bin,percent,0.2,0.3,0.0011
0-4 yr,1 wk ahead,Bin,percent,0.3,0.4,0.002
0-4 yr,1 wk ahead,Bin,percent,0.4,0.5,0.0011
0-4 yr,1 wk ahead,Bin,percent,0.5,0.6,0.0029
0-4 yr,1 wk ahead,Bin,percent,0.6,0.7,0.0021
0-4 yr,1 wk ahead,Bin,percent,0.7,0.8,0.0057
0-4 yr,1 wk ahead,Bin,percent,0.8,0.9,0.0084
0-4 yr,1 wk ahead,Bin,percent,0.9,1,0.0049
0-4 yr,1 wk ahead,Bin,percent,1,1.1,0.0085
0-4 yr,1 wk ahead,Bin,percent,1.1,1.2,0.0076
0-4 yr,1 wk ahead,Bin,percent,1.2,1.3,0.0076
0-4 yr,1 wk ahead,Bin,percent,1.3,1.4,0.0131
0-4 yr,1 wk ahead,Bin,percent,1.4,1.5,0.0185
0-4 yr,1 wk ahead,Bin,percent,1.5,1.6,0.0113
0-4 yr,1 wk ahead,Bin,percent,1.6,1.7,0.0185
0-4 yr,1 wk ahead,Bin,percent,1.7,1.8,0.014
0-4 yr,1 wk ahead,Bin,percent,1.8,1.9,0.0258
0-4 yr,1 wk ahead,Bin,percent,1.9,2,0.0186
0-4 yr,1 wk ahead,Bin,percent,2,2.1,0.0159
0-4 yr,1 wk ahead,Bin,percent,2.1,2.2,0.0186
0-4 yr,1 wk ahead,Bin,percent,2.2,2.3,0.0213
0-4 yr,1 wk ahead,Bin,percent,2.3,2.4,0.0213
0-4 yr,1 wk ahead,Bin,percent,2.4,2.5,0.0168
0-4 yr,1 wk ahead,Bin,percent,2.5,2.6,0.0132
0-4 yr,1 wk ahead,Bin,percent,2.6,2.7,0.0205
0-4 yr,1 wk ahead,Bin,percent,2.7,2.8,0.0142
0-4 yr,1 wk ahead,Bin,percent,2.8,2.9,0.0232
0-4 yr,1 wk ahead,Bin,percent,2.9,3,0.0196
0-4 yr,1 wk ahead,Bin,percent,3,3.1,0.0133
0-4 yr,1 wk ahead,Bin,percent,3.1,3.2,0.016
0-4 yr,1 wk ahead,Bin,percent,3.2,3.3,0.0196
0-4 yr,1 wk ahead,Bin,percent,3.3,3.4,0.0196
0-4 yr,1 wk ahead,Bin,percent,3.4,3.5,0.0142
0-4 yr,1 wk ahead,Bin,percent,3.5,3.6,0.016
0-4 yr,1 wk ahead,Bin,percent,3.6,3.7,0.0268
0-4 yr,1 wk ahead,Bin,percent,3.7,3.8,0.0124
